"Name","Version","VersionCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory","UnlockedByFame","BrawlerTrophyReward","ShouldDownweight","OdditiesShopAvailability"
"emoji_lolla_chola_special",,,"sc/emoji_1.sc","emoji_lolla_chola_special","Duplicator",,,,"SPECIAL","COLLECTORS","SPECIAL","Lolla_Ulti_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_lolla_chola_thanks",,,"sc/emoji_1.sc","emoji_lolla_chola_thanks","Duplicator",,,,"SPECIAL","COLLECTORS","THANKS","Lolla_Lead_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_lolla_chola_clap",,,"sc/emoji_1.sc","emoji_lolla_chola_clap","Duplicator",,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gene_brawloween",,,"sc/emoji_1.sc","emoji_gene_brawloween","HookDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Gene_vo","2",,"Brawloween",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_mrp_brawloween",,,"sc/emoji_1.sc","emoji_mrp_brawloween","SpawnerDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Mrp_Lead_VO","1",,"Brawloween",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_piper_brawloween",,,"sc/emoji_1.sc","emoji_piper_brawloween","Sniper",,,,"DEFAULT","COLLECTORS","DEFAULT","Piper_Start","0",,"Brawloween",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_shelly_brawloween",,,"sc/emoji_1.sc","emoji_shelly_brawloween","ShotgunGirl",,,,"DEFAULT","COLLECTORS","DEFAULT","Shelly_Start","3",,"Brawloween",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_squeak_brawloween",,,"sc/emoji_1.sc","emoji_squeak_brawloween","StickyBomb",,,,"DEFAULT","COLLECTORS","DEFAULT","Squeak_Start_VO","0",,"Brawloween",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_leon_brawloween",,,"sc/emoji_1.sc","emoji_leon_brawloween","Ninja",,,,"DEFAULT","COLLECTORS","DEFAULT","Leon_start_vo","2",,"Brawloween",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_stu_brawloween",,,"sc/emoji_1.sc","emoji_stu_brawloween","Roller",,,,"DEFAULT","COLLECTORS","DEFAULT","Stu_Start_VO","0",,"Brawloween",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_pumpkin_brawloween",,,"sc/emoji_1.sc","emoji_pumpkin_brawloween",,,,,"HAPPY","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLOWEEN",,,,,"NEVER"
"emoji_champie_singlesday",,,"sc/emoji_1.sc","emoji_champie_singlesday",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,"BSC2021",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_grom",,,"sc/emoji_1.sc","emoji_grom","CrossBomber",,,,"DEFAULT","DEFAULT","DEFAULT","Grom_Ulti_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_grom_angry",,,"sc/emoji_1.sc","emoji_grom_angry","CrossBomber",,,,"ANGRY","COMMON","ANGRY","Grom_Hurt_VO","4",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_grom_happy",,,"sc/emoji_1.sc","emoji_grom_happy","CrossBomber",,,,"HAPPY","COMMON","HAPPY","Grom_Kill_VO","1",,,,,,"TRUE",,,,,,,"TrophyRewardsCrossBomber",,"NEVER"
"emoji_grom_gg",,,"sc/emoji_1.sc","emoji_grom_gg","CrossBomber",,,,"SPECIAL","RARE","GG","Grom_Start_VO","3",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_grom_phew",,,"sc/emoji_1.sc","emoji_grom_phew","CrossBomber",,,,"SPECIAL","EPIC","PHEW","Grom_Start_VO","1",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_grom_sad",,,"sc/emoji_1.sc","emoji_grom_sad","CrossBomber",,,,"SAD","COMMON","SAD","Grom_Die_VO","4",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_grom_special",,,"sc/emoji_1.sc","emoji_grom_special","CrossBomber",,,,"SPECIAL","EPIC","SPECIAL","Grom_Start_VO","5",,,,,,"TRUE",,,,,,,"TrophyRewardsCrossBomber",,"NEVER"
"emoji_grom_thanks",,,"sc/emoji_1.sc","emoji_grom_thanks","CrossBomber",,,,"SPECIAL","EPIC","THANKS","Grom_Lead_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_grom_clap",,,"sc/emoji_1.sc","emoji_grom_clap","CrossBomber",,,,"SPECIAL","RARE","CLAP","Colt_Pin_Clap","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_brawlmas_wreath",,,"sc/emoji_1.sc","emoji_brawlmas_wreath",,,,,"HAPPY","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLIDAYS",,,,,"NEVER"
"emoji_brawlmas_candle",,,"sc/emoji_1.sc","emoji_brawlmas_candle",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLIDAYS",,,,,"NEVER"
"emoji_brawlmas_candy",,,"sc/emoji_1.sc","emoji_brawlmas_candy",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLIDAYS",,,,,"NEVER"
"emoji_brawlmas_deer",,,"sc/emoji_1.sc","emoji_brawlmas_deer",,,,,"SPECIAL","COLLECTORS","SPECIAL","Colt_Pin_Clap","0",,,,,,"TRUE",,,,"BRAWLIDAYS",,,,,"NEVER"
"emoji_brawlmas_gingerbreadman",,,"sc/emoji_1.sc","emoji_brawlmas_gingerbreadman",,,,,"ANGRY","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLIDAYS",,,,,"NEVER"
"emoji_brawlmas_snowmball",,,"sc/emoji_1.sc","emoji_brawlmas_snowmball",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BRAWLIDAYS",,,,,"NEVER"
"emoji_bo_xmas",,,"sc/emoji_1.sc","emoji_bo_xmas","BowDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Bo_ulti_vo","2",,"Brawlidays",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_dynamike_xmas",,,"sc/emoji_1.sc","emoji_dynamike_xmas","TntDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Tnt_guy_start_vo","2",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_frank_xmas",,,"sc/emoji_1.sc","emoji_frank_xmas","HammerDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Frank_vo","2",,"Brawlidays",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_griff_xmas",,,"sc/emoji_1.sc","emoji_griff_xmas","AssaultShotgun",,,,"DEFAULT","COLLECTORS","DEFAULT","Griff_Ulti_VO","0",,"Brawlidays",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_jacky_xmas",,,"sc/emoji_1.sc","emoji_jacky_xmas","Driller",,,,"DEFAULT","COLLECTORS","DEFAULT","Jackie_Ulti_VO","1",,"Brawlidays",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_nita_xmas",,,"sc/emoji_1.sc","emoji_nita_xmas","Shaman",,,,"DEFAULT","COLLECTORS","DEFAULT","Nita_kill","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_penny_xmas",,,"sc/emoji_1.sc","emoji_penny_xmas","ArtilleryDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Penny_start","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_spike_xmas",,,"sc/emoji_1.sc","emoji_spike_xmas","Cactus",,,,"DEFAULT","COLLECTORS","DEFAULT",,,,"Brawlidays",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_tick_xmas",,,"sc/emoji_1.sc","emoji_tick_xmas","ClusterBombDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Tick_vo_1","0",,"Brawlidays",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_lou_stvalentines",,,"sc/emoji_1.sc","emoji_lou_stvalentines","IceDude",,,,"DEFAULT","COLLECTORS","DEFAULT",,,,"Brawlentines",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_piper_stvalentines",,,"sc/emoji_1.sc","emoji_piper_stvalentines","Sniper",,,,"DEFAULT","COLLECTORS","DEFAULT","Piper_Start","0",,"Brawlentines",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_poco_stvalentines",,,"sc/emoji_1.sc","emoji_poco_stvalentines","DeadMariachi",,,,"DEFAULT","COLLECTORS","DEFAULT","Poco_start","1",,"Brawlentines",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_primo_stvalentines",,,"sc/emoji_1.sc","emoji_primo_stvalentines","Luchador",,,,"DEFAULT","COLLECTORS","DEFAULT","El_primo_start","1",,"Brawlentines",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_lny_fan",,,"sc/emoji_1.sc","emoji_lny_fan",,,,,"HAPPY","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"LNY",,,,,"AVAILABLE"
"emoji_lny_flower",,,"sc/emoji_1.sc","emoji_lny_flower",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"LNY",,,,,"AVAILABLE"
"emoji_lny_kite",,,"sc/emoji_1.sc","emoji_lny_kite",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"LNY",,,,,"AVAILABLE"
"emoji_lny_pocket",,,"sc/emoji_1.sc","emoji_lny_pocket",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"LNY",,,,,"AVAILABLE"
"emoji_lny_tiger",,,"sc/emoji_1.sc","emoji_lny_tiger",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"LNY",,,,,"AVAILABLE"
"emoji_fang",,,"sc/emoji_1.sc","emoji_fang","KickerDude",,,,"DEFAULT","DEFAULT","DEFAULT","Fang_Start_VO","2",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_angry",,,"sc/emoji_1.sc","emoji_fang_angry","KickerDude",,,,"ANGRY","COMMON","ANGRY","Fang_Hurt_VO","1",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_fang_happy",,,"sc/emoji_1.sc","emoji_fang_happy","KickerDude",,,,"HAPPY","COMMON","HAPPY","Fang_Start_VO","1",,,,,,"TRUE",,,,,,,"TrophyRewardsKickerDude",,"NEVER"
"emoji_fang_gg",,,"sc/emoji_1.sc","emoji_fang_gg","KickerDude",,,,"SPECIAL","RARE","GG","Fang_Lead_VO","5",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_fang_phew",,,"sc/emoji_1.sc","emoji_fang_phew","KickerDude",,,,"SPECIAL","EPIC","PHEW","Fang_Hurt_VO","4",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_fang_sad",,,"sc/emoji_1.sc","emoji_fang_sad","KickerDude",,,,"SAD","COMMON","SAD","Fang_Die_VO","1",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_fang_special",,,"sc/emoji_1.sc","emoji_fang_special","KickerDude",,,,"SPECIAL","EPIC","SPECIAL","Fang_Ulti_VO","4",,,,,,"TRUE",,,,,,,"TrophyRewardsKickerDude",,"NEVER"
"emoji_fang_thanks",,,"sc/emoji_1.sc","emoji_fang_thanks","KickerDude",,,,"SPECIAL","EPIC","THANKS","Fang_Lead_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_fang_clap",,,"sc/emoji_1.sc","emoji_fang_clap","KickerDude",,,,"SPECIAL","RARE","CLAP","Colt_Pin_Clap","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_grom_challenge_angry",,,"sc/emoji_1.sc","emoji_grom_challenge_angry",,,,,"ANGRY","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"MISC",,,,"TRUE","AVAILABLE"
"emoji_grom_challenge_special",,,"sc/emoji_1.sc","emoji_grom_challenge_special",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"MISC",,,,,"AVAILABLE"
"emoji_fang_sayan",,,"sc/emoji_1.sc","emoji_fang_sayan","KickerDude",,,,"SPECIAL","COLLECTORS","DEFAULT","Fang_Start_VO","2",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_sayan_angry",,,"sc/emoji_1.sc","emoji_fang_sayan_angry","KickerDude",,,,"SPECIAL","COLLECTORS","ANGRY","Fang_Hurt_VO","1",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_fang_sayan_happy",,,"sc/emoji_1.sc","emoji_fang_sayan_happy","KickerDude",,,,"SPECIAL","COLLECTORS","HAPPY","Fang_Start_VO","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_sayan_gg",,,"sc/emoji_1.sc","emoji_fang_sayan_gg","KickerDude",,,,"SPECIAL","COLLECTORS","GG","Fang_Lead_VO","5",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_sayan_phew",,,"sc/emoji_1.sc","emoji_fang_sayan_phew","KickerDude",,,,"SPECIAL","COLLECTORS","PHEW","Fang_Hurt_VO","4",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_sayan_sad",,,"sc/emoji_1.sc","emoji_fang_sayan_sad","KickerDude",,,,"SPECIAL","COLLECTORS","SAD","Fang_Die_VO","1",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_fang_sayan_special",,,"sc/emoji_1.sc","emoji_fang_sayan_special","KickerDude",,,,"SPECIAL","COLLECTORS","SPECIAL","Fang_Ulti_VO","4",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_sayan_thanks",,,"sc/emoji_1.sc","emoji_fang_sayan_thanks","KickerDude",,,,"SPECIAL","COLLECTORS","THANKS","Fang_Lead_VO","3",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_sayan_clap",,,"sc/emoji_1.sc","emoji_fang_sayan_clap","KickerDude",,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_brawlie",,,"sc/emoji_1.sc","emoji_brawlie",,,,,"HAPPY","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_primo_stvalentines_special",,,"sc/emoji_1.sc","emoji_primo_stvalentines_special",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"BRAWLENTINES",,,,,"AVAILABLE"
"emoji_primo_LNY2022",,,"sc/emoji_1.sc","emoji_primo_LNY2022","Luchador",,,,"DEFAULT","COLLECTORS","DEFAULT","El_primo_start","2",,"Lny22",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_barley_LNY2022",,,"sc/emoji_1.sc","emoji_barley_LNY2022","Barkeep",,,,"DEFAULT","COLLECTORS","DEFAULT","Barley_Start","1",,"Lny22",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_nita_LNY2022",,,"sc/emoji_1.sc","emoji_nita_LNY2022","Shaman",,,,"DEFAULT","COLLECTORS","DEFAULT","Nita_kill","1",,"Lny22",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_edgar_LNY2022",,,"sc/emoji_1.sc","emoji_edgar_LNY2022","Enrager",,,,"DEFAULT","COLLECTORS","DEFAULT","Edgar_Start_VO","0",,"Lny22",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_rosa_LNY2022",,,"sc/emoji_1.sc","emoji_rosa_LNY2022","Rosa",,,,"DEFAULT","COLLECTORS","DEFAULT","Rosa_start","1",,"Lny22",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_matcherino",,,"sc/emoji_1.sc","emoji_matcherino",,,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_esports22_edgar",,,"sc/emoji_1.sc","emoji_esports22_edgar",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_esports22_sprout",,,"sc/emoji_1.sc","emoji_esports22_sprout",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_esports22_rosa",,,"sc/emoji_1.sc","emoji_esports22_rosa",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_eve",,,"sc/emoji_1.sc","emoji_eve","Flea",,,,"DEFAULT","DEFAULT","DEFAULT","Flea_Start_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_eve_angry",,,"sc/emoji_1.sc","emoji_eve_angry","Flea",,,,"ANGRY","COMMON","ANGRY","Flea_Hurt_VO","0",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_eve_happy",,,"sc/emoji_1.sc","emoji_eve_happy","Flea",,,,"HAPPY","COMMON","HAPPY","Flea_Kill_VO","5",,,,,,"TRUE",,,,,,,"TrophyRewardsFlea",,"NEVER"
"emoji_eve_gg",,,"sc/emoji_1.sc","emoji_eve_gg","Flea",,,,"SPECIAL","RARE","GG","Flea_Ulti_VO","8",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_eve_phew",,,"sc/emoji_1.sc","emoji_eve_phew","Flea",,,,"SPECIAL","EPIC","PHEW","Flea_Hurt_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_eve_sad",,,"sc/emoji_1.sc","emoji_eve_sad","Flea",,,,"SAD","COMMON","SAD","Flea_Die_VO","0",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_eve_special",,,"sc/emoji_1.sc","emoji_eve_special","Flea",,,,"SPECIAL","EPIC","SPECIAL","Flea_Start_VO","5",,,,,,"TRUE",,,,,,,"TrophyRewardsFlea",,"NEVER"
"emoji_eve_thanks",,,"sc/emoji_1.sc","emoji_eve_thanks","Flea",,,,"SPECIAL","EPIC","THANKS","Flea_Ulti_VO","4",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_eve_clap",,,"sc/emoji_1.sc","emoji_eve_clap","Flea",,,,"SPECIAL","RARE","CLAP","Colt_Pin_Clap","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_eve_cactus",,,"sc/emoji_1.sc","emoji_eve_cactus","Flea",,,,"SPECIAL","COLLECTORS","DEFAULT","Flea_Start_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_eve_cactus_angry",,,"sc/emoji_1.sc","emoji_eve_cactus_angry","Flea",,,,"SPECIAL","COLLECTORS","ANGRY","Flea_Hurt_VO","0",,"Eve_cactus",,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_eve_cactus_happy",,,"sc/emoji_1.sc","emoji_eve_cactus_happy","Flea",,,,"SPECIAL","COLLECTORS","HAPPY","Flea_Kill_VO","5",,"Eve_cactus",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_eve_cactus_gg",,,"sc/emoji_1.sc","emoji_eve_cactus_gg","Flea",,,,"SPECIAL","COLLECTORS","GG","Flea_Ulti_VO","8",,"Eve_cactus",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_eve_cactus_phew",,,"sc/emoji_1.sc","emoji_eve_cactus_phew","Flea",,,,"SPECIAL","COLLECTORS","PHEW","Flea_Hurt_VO","3",,"Eve_cactus",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_eve_cactus_sad",,,"sc/emoji_1.sc","emoji_eve_cactus_sad","Flea",,,,"SPECIAL","COLLECTORS","SAD","Flea_Die_VO","0",,"Eve_cactus",,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_eve_cactus_special",,,"sc/emoji_1.sc","emoji_eve_cactus_special","Flea",,,,"SPECIAL","COLLECTORS","SPECIAL","Flea_Start_VO","5",,"Eve_cactus",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_eve_cactus_thanks",,,"sc/emoji_1.sc","emoji_eve_cactus_thanks","Flea",,,,"SPECIAL","COLLECTORS","THANKS","Flea_Ulti_VO","4",,"Eve_cactus",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_eve_cactus_clap",,,"sc/emoji_1.sc","emoji_eve_cactus_clap","Flea",,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,"Eve_cactus",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_matcherino_win",,,"sc/emoji_1.sc","emoji_matcherino_win",,,,,"HAPPY","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_ramadan_special",,,"sc/emoji_1.sc","emoji_ramadan_special",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"LANTERN",,,,,"AVAILABLE"
"emoji_bo_biodome",,,"sc/emoji_1.sc","emoji_bo_biodome","BowDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Bo_start","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_edgar_biodome",,,"sc/emoji_1.sc","emoji_edgar_biodome","Enrager",,,,"DEFAULT","COLLECTORS","DEFAULT","Edgar_Start_VO","0",,"Biodome",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_belle_biodome",,,"sc/emoji_1.sc","emoji_belle_biodome","ElectroSniper",,,,"DEFAULT","COLLECTORS","DEFAULT","Belle_Start_VO","1",,"Biodome",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_meg_biodome",,,"sc/emoji_1.sc","emoji_meg_biodome","MechaDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Meg_start_vo","5",,"Biodome",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_mrp_biodome",,,"sc/emoji_1.sc","emoji_mrp_biodome","SpawnerDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Mrp_Lead_VO","0",,"Biodome",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_rosa_biodome",,,"sc/emoji_1.sc","emoji_rosa_biodome","Rosa",,,,"DEFAULT","COLLECTORS","DEFAULT","Rosa_start","1",,"Biodome",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_sprout_biodome",,,"sc/emoji_1.sc","emoji_sprout_biodome","Wally",,,,"DEFAULT","COLLECTORS","DEFAULT","Sprout_Start_VO","1",,"Biodome",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_rico_biodome",,,"sc/emoji_1.sc","emoji_rico_biodome","TrickshotDude",,,,"DEFAULT","COLLECTORS","DEFAULT","Rick_start","0",,"Biodome",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_grom_easter",,,"sc/emoji_1.sc","emoji_grom_easter",,,,,"HAPPY","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BUNNY_BRIGADE",,,,,"NEVER"
"emoji_aprilfools",,,"sc/emoji_1.sc","emoji_aprilfools",,,,,"HAPPY","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"APRILFOOLS",,,,,"NEVER"
"emoji_janet",,,"sc/emoji_1.sc","emoji_janet","JetpackGirl",,,,"DEFAULT","DEFAULT","DEFAULT","Janet_Start_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_janet_angry",,,"sc/emoji_1.sc","emoji_janet_angry","JetpackGirl",,,,"ANGRY","COMMON","ANGRY","Janet_Hurt_VO","3",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_janet_happy",,,"sc/emoji_1.sc","emoji_janet_happy","JetpackGirl",,,,"HAPPY","COMMON","HAPPY","Janet_Kill_VO","4",,,,,,"TRUE",,,,,,,"TrophyRewardsJetpackGirl",,"NEVER"
"emoji_janet_gg",,,"sc/emoji_1.sc","emoji_janet_gg","JetpackGirl",,,,"SPECIAL","RARE","GG","Janet_Lead_VO","2",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_janet_phew",,,"sc/emoji_1.sc","emoji_janet_phew","JetpackGirl",,,,"SPECIAL","EPIC","PHEW","Janet_Hurt_VO","0",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_janet_sad",,,"sc/emoji_1.sc","emoji_janet_sad","JetpackGirl",,,,"SAD","COMMON","SAD","Janet_Hurt_VO","5",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_janet_special",,,"sc/emoji_1.sc","emoji_janet_special","JetpackGirl",,,,"SPECIAL","EPIC","SPECIAL","Janet_Lead_VO","5",,,,,,"TRUE",,,,,,,"TrophyRewardsJetpackGirl",,"NEVER"
"emoji_janet_thanks",,,"sc/emoji_1.sc","emoji_janet_thanks","JetpackGirl",,,,"SPECIAL","EPIC","THANKS","Janet_Ulti_VO","2",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_janet_clap",,,"sc/emoji_1.sc","emoji_janet_clap","JetpackGirl",,,,"SPECIAL","RARE","CLAP","Colt_Pin_Clap","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_esports22_sprout_zzz",,,"sc/emoji_1.sc","emoji_esports22_sprout_zzz",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bonnie",,,"sc/emoji_1.sc","emoji_bonnie","CannonGirl",,,,"DEFAULT","DEFAULT","DEFAULT","Bonnie_Start_VO","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bonnie_angry",,,"sc/emoji_1.sc","emoji_bonnie_angry","CannonGirl",,,,"ANGRY","COMMON","ANGRY","Bonnie_Hurt_VO","2",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_bonnie_happy",,,"sc/emoji_1.sc","emoji_bonnie_happy","CannonGirl",,,,"HAPPY","COMMON","HAPPY","Bonnie_Ulti_VO","2",,,,,,"TRUE",,,,,,,"TrophyRewardsCannonGirl",,"NEVER"
"emoji_bonnie_gg",,,"sc/emoji_1.sc","emoji_bonnie_gg","CannonGirl",,,,"SPECIAL","RARE","GG","Bonnie_Lead_VO","3",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_bonnie_phew",,,"sc/emoji_1.sc","emoji_bonnie_phew","CannonGirl",,,,"SPECIAL","EPIC","PHEW","Bonnie_Hurt_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_bonnie_sad",,,"sc/emoji_1.sc","emoji_bonnie_sad","CannonGirl",,,,"SAD","COMMON","SAD","Bonnie_Die_VO","5",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_bonnie_special",,,"sc/emoji_1.sc","emoji_bonnie_special","CannonGirl",,,,"SPECIAL","EPIC","SPECIAL","Bonnie_Start_VO","7",,,,,,"TRUE",,,,,,,"TrophyRewardsCannonGirl",,"NEVER"
"emoji_bonnie_thanks",,,"sc/emoji_1.sc","emoji_bonnie_thanks","CannonGirl",,,,"SPECIAL","EPIC","THANKS","Bonnie_Ulti_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
